slutpris,avgift_kr,boarea_kvm,antal_rum,sald_datum,prisforandring_pct,pris_per_kvm,omrade,url,bostadstyp,raw_text,sald_ar,sald_manad,sald_kvartal,omrade_clean,kvm_per_rum,avgift_per_kvm,avgift_andel,sasong,budkrig,prissankt,storlek_kategori,upplatelseform,har_balkong,vaning,antal_vaningar,har_hiss,byggar,driftkostnad_ar,antal_besok,har_uteplats,har_garage,renoverad,biarea_kvm,tomtarea_kvm,bostad_alder,total_yta,relativ_vaning,toppvaning,driftkostnad_per_kvm,tomt_per_boarea,gatuadress,latitude,longitude,avstand_centrum_km,avstand_station_km,avstand_sjukhus_km,avstand_universitet_km,avstand_marieberg_km
1495000,4013.0,51.0,2.0,2023-06-02,0.0,29314.0,B Lägenhet Södra Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-2rum-sodra-ladugardsangen-orebro-kommun-termikgatan-45b-8516646389560431964,lagenheter,"Såld 2 jun. 2023 Termikgatan 45B Lägenhet Södra Ladugårdsängen, Örebro kommun 51 m² 2 rum 4 013 kr/mån Balkong Hiss Slutpris 1 495 000 kr ±0 % 29 314 kr/m² Erik Olsson Fastighetsförmedling",2023,6,2,Lägenhet Södra Ladugårdsängen,25.5,78.7,3.22,sommar,0,0,liten (40-60),Bostadsrätt,0,4.0,5.0,1,2018.0,5400.0,5774.0,1,0,0,,,8.0,51.0,0.8,0.0,105.88235294117646,,Termikgatan 45B,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1995000,2843.0,55.0,2.0,2023-06-02,0.0,36273.0,Lägenhet Örebro,https://www.hemnet.se/salda/lagenhet-2rum-nikolai-orebro-kommun-isgatan-3-7515943447363339988,lagenheter,"Maps Data: Google © 2026 Såld 2 jun. 2023 Isgatan 3 Lägenhet Örebro, Örebro kommun 55 m² 2 rum 2 843 kr/mån Hiss Slutpris 1 995 000 kr ±0 % 36 273 kr/m² Fastighetsbyrån Örebro",2023,6,2,Örebro,27.5,51.7,1.71,sommar,0,0,liten (40-60),Bostadsrätt,0,8.0,9.0,1,2012.0,6000.0,1271.0,0,0,0,,,14.0,55.0,0.8888888888888888,0.0,109.0909090909091,,Isgatan 3,59.2747287,15.2151181,0.11681827165748512,0.5638364206721153,2.2595036209294075,2.9725060081413126,2.543456959035123
2195000,2589.0,46.0,1.0,2023-06-02,0.0,47717.0,Lägenhet Centralt / Öster,https://www.hemnet.se/salda/lagenhet-1rum-centralt-oster-orebro-kommun-oskarsparken-7-400331617525234312,lagenheter,"Maps Data: Google © 2026 Såld 2 jun. 2023 Oskarsparken 7 Lägenhet Centralt / Öster, Örebro kommun 46 m² 1 rum 2 589 kr/mån Hiss Slutpris 2 195 000 kr ±0 % 47 717 kr/m² Mäklarhuset Örebro",2023,6,2,Centralt / Öster,46.0,56.3,1.42,sommar,0,0,liten (40-60),Bostadsrätt,0,3.0,4.0,1,1895.0,,3119.0,1,0,0,,,131.0,46.0,0.75,0.0,,,Oskarsparken 7,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2900000,5149.0,112.0,5.0,2023-06-01,-3.0,25893.0,E Lägenhet Norra Ormesta,https://www.hemnet.se/salda/lagenhet-5rum-norra-ormesta-orebro-kommun-ulsavilagatan-13e-5974914355060226826,lagenheter,"Maps Data: Google © 2026 Såld 1 jun. 2023 Ulsavilagatan 13E Lägenhet Norra Ormesta, Örebro kommun 112 m² 5 rum 5 149 kr/mån Uteplats Slutpris 2 900 000 kr -3 % 25 893 kr/m² Wallenstedt Fastighetsmäkleri",2023,6,2,Lägenhet Norra Ormesta,22.4,46.0,2.13,sommar,0,1,xl (100-150),Bostadsrätt,0,1.0,1.0,1,2016.0,22600.0,,1,0,0,,,10.0,112.0,1.0,1.0,201.78571428571428,,Ulsavilagatan 13E,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1095000,3278.0,48.1,2.0,2023-06-01,0.0,22765.0,D Lägenhet Mellringe,https://www.hemnet.se/salda/lagenhet-2rum-mellringe-orebro-kommun-harriet-lowenhjelms-vag-8-d-662432706811801418,lagenheter,"Maps Data: Google © 2026 Såld 1 jun. 2023 Harriet Löwenhjelms Väg 8 D Lägenhet Mellringe, Örebro kommun 48,1 m² 2 rum 3 278 kr/mån Balkong Slutpris 1 095 000 kr ±0 % 22 765 kr/m² LF Fastighetsförmedling Örebro",2023,6,2,Lägenhet Mellringe,24.0,68.1,3.59,sommar,0,0,liten (40-60),Bostadsrätt,0,2.0,2.0,1,1999.0,8400.0,1845.0,1,0,0,,,27.0,48.1,1.0,1.0,174.63617463617464,,Harriet Löwenhjelms Väg 8 D,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1400000,3165.0,55.0,2.0,2023-05-31,0.0,25455.0,Lägenhet Bettorp,https://www.hemnet.se/salda/lagenhet-2rum-bettorp-orebro-kommun-kornellvagen-28-9215383889265761634,lagenheter,"Maps Data: Google © 2026 Såld 31 maj. 2023 Kornellvägen 28 Lägenhet Bettorp, Örebro kommun 55 m² 2 rum 3 165 kr/mån Balkong Hiss Slutpris 1 400 000 kr ±0 % 25 455 kr/m² SkandiaMäklarna Örebro",2023,5,2,Bettorp,27.5,57.5,2.71,vår,0,0,liten (40-60),Bostadsrätt,0,2.0,4.0,1,,,1595.0,1,0,0,,,48.0,55.0,0.5,0.0,,,Kornellvägen 28,59.2967676,15.2318506,2.6125069190000847,2.6027851871923664,4.206864041084286,4.876892083101214,1.5091465952494736
2000000,3567.0,98.0,4.0,2023-05-31,-16.0,20408.0,Lägenhet Örnsro,https://www.hemnet.se/salda/lagenhet-4rum-ornsro-orebro-kommun-idrottsvagen-2-116741212694933058,lagenheter,"Maps Data: Google © 2026 Såld 31 maj. 2023 Idrottsvägen 2 Lägenhet Örnsro, Örebro kommun 98 m² 4 rum 3 567 kr/mån Balkong Slutpris 2 000 000 kr -16 % 20 408 kr/m² SkandiaMäklarna Örebro",2023,5,2,Örnsro,24.5,36.4,2.14,vår,0,1,stor (80-100),Bostadsrätt,0,2.0,4.0,1,1964.0,10992.0,4100.0,1,0,0,,,62.0,98.0,0.5,0.0,112.16326530612244,,Idrottsvägen 2,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1325000,2862.0,43.0,2.0,2023-05-31,-9.0,30814.0,Lägenhet Almby/Näsby,https://www.hemnet.se/salda/lagenhet-2rum-almby-nasby-orebro-kommun-olofsgatan-9-7644737988246342773,lagenheter,"Maps Data: Google © 2026 Såld 31 maj. 2023 Olofsgatan 9 Lägenhet Almby/Näsby, Örebro kommun 43 m² 2 rum 2 862 kr/mån Balkong Hiss Slutpris 1 325 000 kr -9 % 30 814 kr/m² Mäklarhuset Örebro",2023,5,2,Almby/Näsby,21.5,66.6,2.59,vår,0,1,liten (40-60),Bostadsrätt,0,3.0,4.0,1,2019.0,3000.0,4641.0,1,0,0,,,7.0,43.0,0.75,0.0,69.76744186046511,,Olofsgatan 9,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1600000,3774.0,60.6,2.0,2023-05-31,5.0,26403.0,Lägenhet Örebro,https://www.hemnet.se/salda/lagenhet-2rum-almby-norrbyas-orebro-kommun-tappan-3-1254546532731218730,lagenheter,"Maps Data: Google © 2026 Såld 31 maj. 2023 Täppan 3 Lägenhet Örebro, Örebro kommun 60,6 m² 2 rum 3 774 kr/mån Balkong Hiss Slutpris 1 600 000 kr +5 % 26 403 kr/m² Lejons Mäkleri",2023,5,2,Örebro,30.3,62.3,2.83,vår,1,0,medel (60-80),Bostadsrätt,0,4.0,4.0,1,2012.0,8700.0,965.0,1,0,0,,,14.0,60.6,1.0,1.0,143.56435643564356,,Täppan 3,59.2747287,15.2151181,0.11681827165748512,0.5638364206721153,2.2595036209294075,2.9725060081413126,2.543456959035123
925000,1981.0,30.0,1.0,2023-05-30,-5.0,30833.0,A Lägenhet Örnsro,https://www.hemnet.se/salda/lagenhet-1rum-ornsro-orebro-kommun-svanaallen-10a-7278738749395727521,lagenheter,"Maps Data: Google © 2026 Såld 30 maj. 2023 Svanåallén 10A Lägenhet Örnsro, Örebro kommun 30 m² 1 rum 1 981 kr/mån Slutpris 925 000 kr -5 % 30 833 kr/m² Fastighetsbyrån Örebro",2023,5,2,Lägenhet Örnsro,30.0,66.0,2.57,vår,0,1,mini (<40),Bostadsrätt,0,1.0,3.0,1,1944.0,,1635.0,0,0,0,,,82.0,30.0,0.3333333333333333,0.0,,,Svanåallén 10A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1150000,4218.0,56.0,3.0,2023-05-30,-4.0,20536.0,C Lägenhet Väster,https://www.hemnet.se/salda/lagenhet-3rum-vaster-orebro-kommun-ullavigatan-31c-6716403642287487222,lagenheter,"Såld 30 maj. 2023 Ullavigatan 31C Lägenhet Väster, Örebro kommun 56 m² 3 rum 4 218 kr/mån Balkong Slutpris 1 150 000 kr -4 % 20 536 kr/m² Erik Olsson Fastighetsförmedling",2023,5,2,Lägenhet Väster,18.7,75.3,4.4,vår,0,1,liten (40-60),Bostadsrätt,0,1.0,3.0,1,1946.0,4895.0,3713.0,0,0,0,,,80.0,56.0,0.3333333333333333,0.0,87.41071428571429,,Ullavigatan 31C,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1575000,6203.0,115.0,4.0,2023-05-29,-7.0,13696.0,Lägenhet Mellringe,https://www.hemnet.se/salda/lagenhet-4rum-mellringe-orebro-kommun-irisgatan-66-4486950317508288938,lagenheter,"Maps Data: Google © 2026 Såld 29 maj. 2023 Irisgatan 66 Lägenhet Mellringe, Örebro kommun 115 m² 4 rum 6 203 kr/mån Balkong Slutpris 1 575 000 kr -7 % 13 696 kr/m² Agentur Fastighetsförmedling",2023,5,2,Mellringe,28.8,53.9,4.73,vår,0,1,xl (100-150),Bostadsrätt,0,3.0,3.0,1,,4200.0,2858.0,1,0,0,,,48.0,115.0,1.0,1.0,36.52173913043478,,Irisgatan 66,59.2979868,15.1624864,3.8481708309712004,3.410614963308766,2.9711956749180692,6.904213897168216,5.209077456936169
3650000,3291.0,81.0,3.0,2023-05-29,2.0,45062.0,Lägenhet Österplan,https://www.hemnet.se/salda/lagenhet-3rum-osterplan-orebro-kommun-formansgatan-4-1156127916750296089,lagenheter,"Maps Data: Google © 2026 Såld 29 maj. 2023 Förmansgatan 4 Lägenhet Österplan, Örebro kommun 81 m² 3 rum 3 291 kr/mån Balkong Hiss Slutpris 3 650 000 kr +2 % 45 062 kr/m² Wallenstedt Fastighetsmäkleri",2023,5,2,Österplan,27.0,40.6,1.08,vår,1,0,stor (80-100),Bostadsrätt,0,7.0,7.0,1,2020.0,3800.0,2001.0,1,0,0,,,6.0,81.0,1.0,1.0,46.91358024691358,,Förmansgatan 4,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
785000,2862.0,43.0,1.0,2023-05-29,-1.0,18256.0,Lägenhet Lillån,https://www.hemnet.se/salda/lagenhet-1rum-lillan-orebro-kommun-kyrkvagen-26-570442601322052958,lagenheter,"Maps Data: Google © 2026 Såld 29 maj. 2023 Kyrkvägen 26 Lägenhet Lillån, Örebro kommun 43 m² 1 rum 2 862 kr/mån Balkong Slutpris 785 000 kr -1 % 18 256 kr/m² Bold fastighetsförmedling/Livingnow AB",2023,5,2,Lillån,43.0,66.6,4.38,vår,0,1,liten (40-60),Bostadsrätt,0,2.0,2.0,1,1962.0,6408.0,1636.0,0,0,0,,,64.0,43.0,1.0,1.0,149.02325581395348,,Kyrkvägen 26,59.3166732,15.2375093,4.809366192497481,4.726567106885882,6.075411396104148,7.036930197655497,3.316530278606946
2400000,4117.0,74.0,3.0,2023-05-28,5.0,32432.0,Lägenhet Rynningeåsen,https://www.hemnet.se/salda/lagenhet-3rum-rynningeasen-orebro-kommun-pionjargatan-24-4357458643773902383,lagenheter,"Maps Data: Google © 2026 Såld 28 maj. 2023 Pionjärgatan 24 Lägenhet Rynningeåsen, Örebro kommun 74 m² 3 rum 4 117 kr/mån Uteplats Hiss Slutpris 2 400 000 kr +5 % 32 432 kr/m² Fastighetsbyrån Örebro",2023,5,2,Rynningeåsen,24.7,55.6,2.06,vår,1,0,medel (60-80),Bostadsrätt,0,1.0,4.0,1,2019.0,9000.0,6648.0,1,0,0,,,7.0,74.0,0.25,0.0,121.62162162162164,,Pionjärgatan 24,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2050000,2804.0,51.0,2.0,2023-05-28,4.0,40196.0,Lägenhet Näsby,https://www.hemnet.se/salda/lagenhet-2rum-nasby-orebro-kommun-bjorkmansgatan-10-8465421436255705313,lagenheter,"Maps Data: Google © 2026 Såld 28 maj. 2023 Björkmansgatan 10 Lägenhet Näsby, Örebro kommun 51 m² 2 rum 2 804 kr/mån Balkong Hiss Slutpris 2 050 000 kr +4 % 40 196 kr/m² Bjurfors Örebro",2023,5,2,Näsby,25.5,55.0,1.64,vår,1,0,liten (40-60),Bostadsrätt,0,5.0,5.0,1,2020.0,4464.0,1094.0,1,0,0,,,6.0,51.0,1.0,1.0,87.52941176470588,,Björkmansgatan 10,59.2637586,15.2527034,2.5838833851754415,3.031038818926415,4.4853364070842945,1.1636701342126823,2.678820303566882
2300000,4587.0,81.0,3.0,2023-05-26,5.0,28395.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-3rum-sorbyangen-orebro-kommun-senapsvagen-37-7355600764167800672,lagenheter,"Maps Data: Google © 2026 Såld 26 maj. 2023 Senapsvägen 37 Lägenhet Sörbyängen, Örebro kommun 81 m² 3 rum 4 587 kr/mån Uteplats Hiss Slutpris 2 300 000 kr +5 % 28 395 kr/m² Fastighetsbyrån Örebro",2023,5,2,Sörbyängen,27.0,56.6,2.39,vår,1,0,stor (80-100),Bostadsrätt,0,1.0,5.0,1,1982.0,9840.0,2391.0,1,0,0,,,44.0,81.0,0.2,0.0,121.48148148148148,,Senapsvägen 37,59.2536029,15.2266426,2.5323067070890675,2.8767047670436345,3.563892375670674,1.172890998236951,4.068699656773744
930000,5286.0,63.5,2.0,2023-05-26,-2.0,14646.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-2rum-solhaga-orebro-kommun-ledgrand-32-6439525677159570796,lagenheter,"Såld 26 maj. 2023 Ledgränd 32 Lägenhet Solhaga, Örebro kommun 63,5 m² 2 rum 5 286 kr/mån Balkong Slutpris 930 000 kr -2 % 14 646 kr/m² Erik Olsson Fastighetsförmedling",2023,5,2,Solhaga,31.8,83.2,6.82,vår,0,1,medel (60-80),Bostadsrätt,0,2.0,2.0,1,1972.0,3228.0,4022.0,1,0,0,,,54.0,63.5,1.0,1.0,50.83464566929134,,Ledgränd 32,59.2732263,15.1583341,3.148210730808629,2.7890906920181515,1.0024494361121132,5.515569225329858,5.564621522768651
1380000,3208.0,66.5,2.0,2023-05-26,-5.0,20752.0,Lägenhet Centralt Väster,https://www.hemnet.se/salda/lagenhet-2rum-centralt-vaster-orebro-kommun-gustavsgatan-28-6337821827805256000,lagenheter,"Såld 26 maj. 2023 Gustavsgatan 28 Lägenhet Centralt Väster, Örebro kommun 66,5 m² 2 rum 3 208 kr/mån Balkong Slutpris 1 380 000 kr -5 % 20 752 kr/m² LF Fastighetsförmedling Örebro",2023,5,2,Centralt Väster,33.2,48.2,2.79,vår,0,1,medel (60-80),Bostadsrätt,0,1.0,3.0,1,,,1733.0,1,0,0,,,48.0,66.5,0.3333333333333333,0.0,,,Gustavsgatan 28,59.2753,15.205,0.4789330359855548,0.24075158632805765,1.7003759152881117,3.403349752041656,3.0043480869165062
1650000,4329.0,62.0,3.0,2023-05-26,0.0,26613.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-3rum-sorbyangen-orebro-kommun-peppargatan-15-5600713202438143691,lagenheter,"Maps Data: Google © 2026 Såld 26 maj. 2023 Peppargatan 15 Lägenhet Sörbyängen, Örebro kommun 62 m² 3 rum 4 329 kr/mån Balkong Hiss Slutpris 1 650 000 kr ±0 % 26 613 kr/m² Mäklarhuset Örebro",2023,5,2,Sörbyängen,20.7,69.8,3.15,vår,0,0,medel (60-80),Bostadsrätt,0,2.0,4.0,1,2016.0,6600.0,6150.0,1,0,0,,,10.0,62.0,0.5,0.0,106.4516129032258,,Peppargatan 15,59.2536029,15.2266426,2.5323067070890675,2.8767047670436345,3.563892375670674,1.172890998236951,4.068699656773744
1350000,3562.0,55.0,2.0,2023-05-26,-3.0,24545.0,Lägenhet Lindhult,https://www.hemnet.se/salda/lagenhet-2rum-lindhult-orebro-kommun-bonstorpsvagen-8-5516387788846709654,lagenheter,"Maps Data: Google © 2026 Såld 26 maj. 2023 Bonstorpsvägen 8 Lägenhet Lindhult, Örebro kommun 55 m² 2 rum 3 562 kr/mån Balkong Hiss Slutpris 1 350 000 kr -3 % 24 545 kr/m² Wallenstedt Fastighetsmäkleri",2023,5,2,Lindhult,27.5,64.8,3.17,vår,0,1,liten (40-60),Bostadsrätt,1,2.0,4.0,1,2017.0,6200.0,952.0,0,0,0,,,9.0,55.0,0.5,0.0,112.72727272727272,,Bonstorpsvägen 8,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2400000,4719.0,65.0,2.0,2023-05-25,15.0,36923.0,staden,https://www.hemnet.se/salda/lagenhet-2rum-cv-staden-orebro-kommun-cv-gatan-105-8246032916844298288,lagenheter,"Maps Data: Google © 2026 Såld 25 maj. 2023 CV-gatan 105 Lägenhet CV-staden, Örebro kommun 65 m² 2 rum 4 719 kr/mån Uteplats Hiss Slutpris 2 400 000 kr +15 % 36 923 kr/m² LF Fastighetsförmedling Örebro",2023,5,2,staden,32.5,72.6,2.36,vår,1,0,medel (60-80),Bostadsrätt,0,1.0,4.0,1,2020.0,6540.0,1692.0,1,0,0,,,6.0,65.0,0.25,0.0,100.6153846153846,,CV-gatan 105,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1945000,4329.0,77.5,3.0,2023-05-25,3.0,25097.0,Lägenhet Centralt väster,https://www.hemnet.se/salda/lagenhet-3rum-centralt-vaster-orebro-kommun-gustavsgatan-17-5117191876171268515,lagenheter,"Såld 25 maj. 2023 Gustavsgatan 17 Lägenhet Centralt väster, Örebro kommun 77,5 m² 3 rum 4 329 kr/mån Balkong Hiss Slutpris 1 945 000 kr +3 % 25 097 kr/m² SkandiaMäklarna Örebro",2023,5,2,Centralt väster,25.8,55.9,2.67,vår,1,0,medel (60-80),Bostadsrätt,0,5.0,5.0,1,,12660.0,1178.0,1,0,0,,,48.0,77.5,1.0,1.0,163.3548387096774,,Gustavsgatan 17,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1895000,4528.0,70.0,3.0,2023-05-25,0.0,27071.0,B Lägenhet Näsby,https://www.hemnet.se/salda/lagenhet-3rum-nasby-orebro-kommun-valsaregatan-13-b-4671253836279392417,lagenheter,"Såld 25 maj. 2023 Valsaregatan 13 B Lägenhet Näsby, Örebro kommun 70 m² 3 rum 4 528 kr/mån Uteplats Slutpris 1 895 000 kr ±0 % 27 071 kr/m² Svensk Fastighetsförmedling Örebro",2023,5,2,Lägenhet Näsby,23.3,64.7,2.87,vår,0,0,medel (60-80),Bostadsrätt,0,1.0,2.0,1,2013.0,,1536.0,1,0,0,,,13.0,70.0,0.5,0.0,,,Valsaregatan 13 B,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
3155000,5953.0,117.0,5.0,2023-05-25,7.0,26966.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-5rum-sorbyangen-orebro-kommun-peppargatan-1-3979431254199910181,lagenheter,"Maps Data: Google © 2026 Såld 25 maj. 2023 Peppargatan 1 Lägenhet Sörbyängen, Örebro kommun 117 m² 5 rum 5 953 kr/mån Balkong Hiss Slutpris 3 155 000 kr +7 % 26 966 kr/m² Mäklarhuset Örebro",2023,5,2,Sörbyängen,23.4,50.9,2.26,vår,1,0,xl (100-150),Bostadsrätt,1,4.0,4.0,1,2009.0,7800.0,3977.0,0,0,0,,,17.0,117.0,1.0,1.0,66.66666666666667,,Peppargatan 1,59.2536029,15.2266426,2.5323067070890675,2.8767047670436345,3.563892375670674,1.172890998236951,4.068699656773744
1670000,2810.0,45.0,2.0,2023-05-25,8.0,37111.0,Lägenhet Södra Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-2rum-sodra-ladugardsangen-orebro-kommun-lillbackavagen-9-246377519473404056,lagenheter,"Såld 25 maj. 2023 Lillbackavägen 9 Lägenhet Södra Ladugårdsängen, Örebro kommun 45 m² 2 rum 2 810 kr/mån Balkong Hiss Slutpris 1 670 000 kr +8 % 37 111 kr/m² Erik Olsson Fastighetsförmedling",2023,5,2,Södra Ladugårdsängen,22.5,62.4,2.02,vår,1,0,liten (40-60),Bostadsrätt,0,4.0,6.0,1,2017.0,3985.0,412.0,1,0,0,,,9.0,45.0,0.6666666666666666,0.0,88.55555555555556,,Lillbackavägen 9,59.2619546,15.1958248,1.792966131126461,1.8165523355962387,1.6145658580178601,3.0715781263959423,4.294069546209879
1600000,2594.0,43.5,2.0,2023-05-24,-6.0,36782.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-2rum-sorbyangen-orebro-kommun-karlsdalsallen-55-7925280853785790590,lagenheter,"Såld 24 maj. 2023 Karlsdalsallén 55 Lägenhet Sörbyängen, Örebro kommun 43,5 m² 2 rum 2 594 kr/mån Balkong Hiss Slutpris 1 600 000 kr -6 % 36 782 kr/m² Erik Olsson Fastighetsförmedling",2023,5,2,Sörbyängen,21.8,59.6,1.95,vår,0,1,liten (40-60),Bostadsrätt,0,3.0,4.0,1,2016.0,3484.0,4768.0,1,0,0,,,10.0,43.5,0.75,0.0,80.0919540229885,,Karlsdalsallén 55,59.2536029,15.2266426,2.5323067070890675,2.8767047670436345,3.563892375670674,1.172890998236951,4.068699656773744
895000,7094.0,80.0,3.0,2023-05-23,0.0,11188.0,Lägenhet Hovsta,https://www.hemnet.se/salda/lagenhet-3rum-hovsta-orebro-kommun-lundhagsvagen-92-8097224431807300455,lagenheter,"Såld 23 maj. 2023 Lundhagsvägen 92 Lägenhet Hovsta, Örebro kommun 80 m² 3 rum 7 094 kr/mån Balkong Slutpris 895 000 kr ±0 % 11 188 kr/m² Erik Olsson Fastighetsförmedling",2023,5,2,Hovsta,26.7,88.7,9.51,vår,0,0,medel (60-80),Bostadsrätt,0,2.0,2.0,1,1990.0,8199.0,2173.0,1,0,0,,,36.0,80.0,1.0,1.0,102.4875,,Lundhagsvägen 92,59.3466769,15.2321365,8.022714207703538,7.864282291462225,8.89567363324506,10.393151155674143,6.65286297863402
1840000,7191.0,91.5,4.0,2023-05-22,-3.0,20109.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-4rum-solhaga-orebro-kommun-stodjegrand-2-1815173921579286548,lagenheter,"Såld 22 maj. 2023 Stödjegränd 2 Lägenhet Solhaga, Örebro kommun 91,5 m² 4 rum 7 191 kr/mån Uteplats Slutpris 1 840 000 kr -3 % 20 109 kr/m² Svensk Fastighetsförmedling Örebro",2023,5,2,Solhaga,22.9,78.6,4.69,vår,0,1,stor (80-100),Bostadsrätt,0,1.0,,1,,4164.0,2100.0,1,0,0,,,48.0,91.5,,0.0,45.50819672131148,,Stödjegränd 2,59.2732263,15.1583341,3.148210730808629,2.7890906920181515,1.0024494361121132,5.515569225329858,5.564621522768651
1825000,3926.0,54.8,2.0,2023-05-19,2.0,33303.0,B Lägenhet Södra Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-2rum-sodra-ladugardsangen-orebro-kommun-termikgatan-21b-925509590002016725,lagenheter,"Såld 19 maj. 2023 Termikgatan 21B Lägenhet Södra Ladugårdsängen, Örebro kommun 54,8 m² 2 rum 3 926 kr/mån Balkong Hiss Slutpris 1 825 000 kr +2 % 33 303 kr/m² Erik Olsson Fastighetsförmedling",2023,5,2,Lägenhet Södra Ladugårdsängen,27.4,71.6,2.58,vår,1,0,liten (40-60),Bostadsrätt,1,4.0,4.0,1,2018.0,3672.0,1244.0,0,0,0,,,8.0,54.8,1.0,1.0,67.00729927007299,,Termikgatan 21B,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1150000,5368.0,63.5,2.0,2023-05-18,-4.0,18110.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-2rum-solhaga-orebro-kommun-stolpgrand-48-3745563491266218906,lagenheter,"Maps Data: Google © 2026 Såld 18 maj. 2023 Stolpgränd 48 Lägenhet Solhaga, Örebro kommun 63,5 m² 2 rum 5 368 kr/mån Balkong Slutpris 1 150 000 kr -4 % 18 110 kr/m² Fastighetsbyrån Örebro",2023,5,2,Solhaga,31.8,84.5,5.6,vår,0,1,medel (60-80),Bostadsrätt,0,2.0,2.0,1,1967.0,3000.0,2624.0,1,0,0,,,59.0,63.5,1.0,1.0,47.24409448818898,,Stolpgränd 48,59.2732263,15.1583341,3.148210730808629,2.7890906920181515,1.0024494361121132,5.515569225329858,5.564621522768651
2045000,5072.0,85.0,4.0,2023-05-17,-2.0,24059.0,E Lägenhet Rynningeåsen,https://www.hemnet.se/salda/lagenhet-4rum-rynningeasen-orebro-kommun-varngatan-6e-444727865295522437,lagenheter,"Maps Data: Google © 2026 Såld 17 maj. 2023 Värngatan 6E Lägenhet Rynningeåsen, Örebro kommun 85 m² 4 rum 5 072 kr/mån Balkong Uteplats Hiss Slutpris 2 045 000 kr -2 % 24 059 kr/m² Fastighetsbyrån Örebro",2023,5,2,Lägenhet Rynningeåsen,21.2,59.7,2.98,vår,0,1,stor (80-100),Bostadsrätt,0,2.0,3.0,1,2015.0,6000.0,3137.0,1,0,0,,,11.0,85.0,0.6666666666666666,0.0,70.58823529411765,,Värngatan 6E,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2350000,3752.0,71.0,3.0,2023-05-17,0.0,33099.0,Lägenhet Almby,https://www.hemnet.se/salda/lagenhet-3rum-almby-orebro-kommun-bjorkmansgatan-14-4689602931148250348,lagenheter,"Maps Data: Google © 2026 Såld 17 maj. 2023 Björkmansgatan 14 Lägenhet Almby, Örebro kommun 71 m² 3 rum 3 752 kr/mån Balkong Hiss Slutpris 2 350 000 kr ±0 % 33 099 kr/m² SkandiaMäklarna Örebro",2023,5,2,Almby,23.7,52.8,1.92,vår,0,0,medel (60-80),Bostadsrätt,1,3.0,5.0,1,2016.0,7800.0,4162.0,0,0,0,,,10.0,71.0,0.6,0.0,109.85915492957749,,Björkmansgatan 14,59.2606158,15.2505604,2.677097230275355,3.1207412363914213,4.45465325889884,0.7939084796963432,3.029013216465259
